week,player_id,name,position,team_abbrev,tier,espn_projection,actual_points,beat_projection,outperformance_pct,is_home,spread,over_under,weather,dome,game_type,projected_game_script,high_scoring_game,weather_impact
2,1299,Jordan Freiermuth,TE,PIT,backup,2.1,3.3,True,57.5,True,-8.5,51.2,Snow,True,interconference,negative,True,True
2,1300,Jalen Hurts,QB,LAR,starter,33.0,57.8,True,75.3,False,-0.4,50.2,None,False,interconference,neutral,True,False
2,1301,Jalen Hurts,QB,LAR,backup,18.3,16.5,False,-10.1,False,-0.4,50.2,None,False,interconference,neutral,True,False
2,1302,Austin Ekeler,RB,LAR,starter,12.6,3.6,False,-71.6,False,-0.4,50.2,None,False,interconference,neutral,True,False
2,1303,Jordan Taylor,RB,LAR,rb2,12.8,11.1,False,-13.0,False,-0.4,50.2,None,False,interconference,neutral,True,False
2,1304,Christian McCaffrey Sr.,RB,LAR,depth,3.4,9.7,True,184.5,False,-0.4,50.2,None,False,interconference,neutral,True,False
2,1305,Tyreek Hill,WR,LAR,starter,16.4,31.3,True,90.9,False,-0.4,50.2,None,False,interconference,neutral,True,False
2,1306,CeeDee Lamb,WR,LAR,wr2,12.5,14.0,False,12.2,False,-0.4,50.2,None,False,interconference,neutral,True,False
2,1307,Davante Adams III,WR,LAR,depth,5.0,2.6,False,-48.5,False,-0.4,50.2,None,False,interconference,neutral,True,False
2,1308,Cooper Kupp,WR,LAR,depth,6.5,10.9,True,68.1,False,-0.4,50.2,None,False,interconference,neutral,True,False
2,1309,Keenan Allen,WR,LAR,depth,3.4,4.3,True,25.2,False,-0.4,50.2,None,False,interconference,neutral,True,False
2,1310,Davante Adams,WR,LAR,depth,2.4,1.7,False,-27.7,False,-0.4,50.2,None,False,interconference,neutral,True,False
2,1311,A.J. Brown,WR,LAR,depth,3.4,2.8,False,-16.7,False,-0.4,50.2,None,False,interconference,neutral,True,False
2,1312,Mark Andrews,TE,LAR,starter,9.8,4.7,False,-51.9,False,-0.4,50.2,None,False,interconference,neutral,True,False
2,1313,Mark Andrews,TE,LAR,backup,2.5,2.5,False,1.2,False,-0.4,50.2,None,False,interconference,neutral,True,False
2,1314,David Njoku III,TE,LAR,backup,5.7,1.6,False,-72.3,False,-0.4,50.2,None,False,interconference,neutral,True,False
2,1315,Dak Prescott,QB,HOU,starter,27.2,6.6,False,-75.8,True,8.3,53.2,Rain,True,conference,positive,True,True
2,1316,Brandon Prescott,QB,HOU,backup,17.4,11.9,False,-31.6,True,8.3,53.2,Rain,True,conference,positive,True,True
2,1317,Kirk Cousins,QB,HOU,backup,12.3,21.2,True,72.2,True,8.3,53.2,Rain,True,conference,positive,True,True
2,1318,Dalvin Cook,RB,HOU,starter,15.2,7.0,False,-53.6,True,8.3,53.2,Rain,True,conference,positive,True,True
2,1319,Michael Henry,RB,HOU,rb2,12.9,10.7,False,-16.7,True,8.3,53.2,Rain,True,conference,positive,True,True
2,1320,Michael Taylor,RB,HOU,depth,4.7,2.7,False,-42.7,True,8.3,53.2,Rain,True,conference,positive,True,True
2,1321,Alvin Kamara II,RB,HOU,depth,2.6,1.4,False,-46.4,True,8.3,53.2,Rain,True,conference,positive,True,True
2,1322,DK Metcalf,WR,HOU,starter,11.8,9.6,False,-18.3,True,8.3,53.2,Rain,True,conference,positive,True,True
2,1323,Keenan Allen,WR,HOU,wr2,15.8,20.8,True,31.6,True,8.3,53.2,Rain,True,conference,positive,True,True
2,1324,A.J. Brown,WR,HOU,depth,6.8,2.7,False,-60.4,True,8.3,53.2,Rain,True,conference,positive,True,True
2,1325,A.J. Brown,WR,HOU,depth,4.9,5.4,False,9.2,True,8.3,53.2,Rain,True,conference,positive,True,True
2,1326,Stefon Diggs,WR,HOU,depth,7.2,8.1,False,12.1,True,8.3,53.2,Rain,True,conference,positive,True,True
2,1327,Kyle Pitts,TE,HOU,starter,8.0,7.7,False,-3.9,True,8.3,53.2,Rain,True,conference,positive,True,True
2,1328,Tyler Hockenson,TE,HOU,backup,2.8,3.1,False,11.7,True,8.3,53.2,Rain,True,conference,positive,True,True
2,1329,Lamar Jackson,QB,NYG,starter,19.1,22.9,True,20.1,False,12.9,38.4,Rain,False,divisional,positive,False,True
2,1330,DeShawn Hurts,QB,NYG,backup,11.2,9.4,False,-15.8,False,12.9,38.4,Rain,False,divisional,positive,False,True
2,1331,Marcus Jackson,QB,NYG,backup,13.1,1.6,False,-88.0,False,12.9,38.4,Rain,False,divisional,positive,False,True
2,1332,Austin Ekeler,RB,NYG,starter,18.4,13.5,False,-26.4,False,12.9,38.4,Rain,False,divisional,positive,False,True
2,1333,Austin Ekeler III,RB,NYG,rb2,11.9,10.6,False,-11.2,False,12.9,38.4,Rain,False,divisional,positive,False,True
2,1334,Jonathan Taylor,RB,NYG,depth,3.7,4.9,True,31.6,False,12.9,38.4,Rain,False,divisional,positive,False,True
2,1335,Aaron Jones,RB,NYG,depth,3.9,2.5,False,-36.5,False,12.9,38.4,Rain,False,divisional,positive,False,True
2,1336,DeAndre Hopkins,WR,NYG,starter,24.6,27.4,False,11.4,False,12.9,38.4,Rain,False,divisional,positive,False,True
2,1337,Mike Evans,WR,NYG,wr2,6.3,12.7,True,100.9,False,12.9,38.4,Rain,False,divisional,positive,False,True
2,1338,DeShawn Brown,WR,NYG,depth,9.1,11.0,True,20.7,False,12.9,38.4,Rain,False,divisional,positive,False,True
2,1339,Davante Adams II,WR,NYG,depth,6.3,3.1,False,-50.7,False,12.9,38.4,Rain,False,divisional,positive,False,True
2,1340,Stefon Diggs II,WR,NYG,depth,5.8,5.5,False,-4.3,False,12.9,38.4,Rain,False,divisional,positive,False,True
2,1341,CeeDee Lamb,WR,NYG,depth,10.4,5.5,False,-47.5,False,12.9,38.4,Rain,False,divisional,positive,False,True
2,1342,A.J. Brown,WR,NYG,depth,7.1,7.0,False,-1.3,False,12.9,38.4,Rain,False,divisional,positive,False,True
2,1343,Evan Engram,TE,NYG,starter,7.5,9.1,True,20.8,False,12.9,38.4,Rain,False,divisional,positive,False,True
2,1344,Travis Kelce,TE,NYG,backup,3.6,2.1,False,-41.3,False,12.9,38.4,Rain,False,divisional,positive,False,True
2,1345,Evan Engram,TE,NYG,backup,2.9,2.7,False,-6.8,False,12.9,38.4,Rain,False,divisional,positive,False,True
2,1346,Lamar Jackson,QB,IND,starter,27.7,25.4,False,-8.5,False,11.1,38.3,Wind,False,conference,positive,False,True
2,1347,Tua Tagovailoa Jr.,QB,IND,backup,16.6,33.2,True,100.2,False,11.1,38.3,Wind,False,conference,positive,False,True
2,1348,Justin Herbert,QB,IND,backup,8.8,12.3,True,39.6,False,11.1,38.3,Wind,False,conference,positive,False,True
2,1349,Derrick Henry,RB,IND,starter,13.8,2.6,False,-80.9,False,11.1,38.3,Wind,False,conference,positive,False,True
2,1350,Joe Mixon,RB,IND,rb2,11.4,13.7,False,19.9,False,11.1,38.3,Wind,False,conference,positive,False,True
2,1351,Alvin Kamara,RB,IND,depth,3.7,3.5,False,-5.2,False,11.1,38.3,Wind,False,conference,positive,False,True
2,1352,Austin Ekeler,RB,IND,depth,6.8,10.2,True,50.6,False,11.1,38.3,Wind,False,conference,positive,False,True
2,1353,Christian McCaffrey,RB,IND,depth,8.1,0.0,False,-100.0,False,11.1,38.3,Wind,False,conference,positive,False,True
2,1354,CeeDee Lamb,WR,IND,starter,14.6,21.0,True,44.1,False,11.1,38.3,Wind,False,conference,positive,False,True
2,1355,Michael Hopkins,WR,IND,wr2,7.6,8.6,False,12.8,False,11.1,38.3,Wind,False,conference,positive,False,True
2,1356,CeeDee Lamb,WR,IND,depth,2.7,3.5,True,30.7,False,11.1,38.3,Wind,False,conference,positive,False,True
2,1357,Jordan Adams,WR,IND,depth,3.4,5.2,True,52.0,False,11.1,38.3,Wind,False,conference,positive,False,True
2,1358,Michael Lamb,WR,IND,depth,3.7,2.3,False,-37.4,False,11.1,38.3,Wind,False,conference,positive,False,True
2,1359,Mike Evans,WR,IND,depth,5.7,4.1,False,-28.0,False,11.1,38.3,Wind,False,conference,positive,False,True
2,1360,DeAndre Hopkins,WR,IND,depth,2.3,3.7,True,59.3,False,11.1,38.3,Wind,False,conference,positive,False,True
2,1361,Pat Freiermuth,TE,IND,starter,7.0,0.0,False,-100.0,False,11.1,38.3,Wind,False,conference,positive,False,True
2,1362,George Kittle Sr.,TE,IND,backup,3.1,0.4,False,-85.7,False,11.1,38.3,Wind,False,conference,positive,False,True
2,1363,Kirk Cousins,QB,TEN,starter,23.1,37.9,True,64.0,False,9.8,42.7,Wind,False,divisional,positive,False,True
2,1364,Russell Wilson,QB,TEN,backup,12.0,10.6,False,-11.4,False,9.8,42.7,Wind,False,divisional,positive,False,True
2,1365,Tyler Wilson,QB,TEN,backup,20.0,17.6,False,-12.0,False,9.8,42.7,Wind,False,divisional,positive,False,True
2,1366,Alvin Kamara,RB,TEN,starter,24.9,21.3,False,-14.5,False,9.8,42.7,Wind,False,divisional,positive,False,True
2,1367,Jordan Taylor,RB,TEN,rb2,8.1,12.7,True,57.3,False,9.8,42.7,Wind,False,divisional,positive,False,True
2,1368,Jordan Jones,RB,TEN,depth,5.2,10.1,True,94.6,False,9.8,42.7,Wind,False,divisional,positive,False,True
2,1369,Jordan Ekeler,RB,TEN,depth,7.7,9.0,False,16.2,False,9.8,42.7,Wind,False,divisional,positive,False,True
2,1370,A.J. Brown,WR,TEN,starter,11.8,23.4,True,98.1,False,9.8,42.7,Wind,False,divisional,positive,False,True
2,1371,Mike Evans,WR,TEN,wr2,5.7,4.3,False,-25.0,False,9.8,42.7,Wind,False,divisional,positive,False,True
2,1372,Stefon Diggs,WR,TEN,depth,4.6,4.0,False,-13.6,False,9.8,42.7,Wind,False,divisional,positive,False,True
2,1373,Tyler Brown,WR,TEN,depth,3.7,5.5,True,49.5,False,9.8,42.7,Wind,False,divisional,positive,False,True
2,1374,A.J. Brown II,WR,TEN,depth,3.9,4.8,True,22.5,False,9.8,42.7,Wind,False,divisional,positive,False,True
2,1375,Tyler Metcalf,WR,TEN,depth,5.3,3.9,False,-26.2,False,9.8,42.7,Wind,False,divisional,positive,False,True
2,1376,Brandon Allen,WR,TEN,depth,6.8,3.0,False,-56.6,False,9.8,42.7,Wind,False,divisional,positive,False,True
2,1377,David Njoku,TE,TEN,starter,10.8,24.2,True,124.2,False,9.8,42.7,Wind,False,divisional,positive,False,True
2,1378,Pat Freiermuth III,TE,TEN,backup,4.8,3.5,False,-27.1,False,9.8,42.7,Wind,False,divisional,positive,False,True
2,1379,DeShawn Kelce,TE,TEN,backup,3.1,3.6,False,17.1,False,9.8,42.7,Wind,False,divisional,positive,False,True
2,1380,Jalen Hurts,QB,WSH,starter,25.8,21.4,False,-17.1,False,-8.3,53.8,Cold,False,interconference,negative,True,True
2,1381,Justin Herbert,QB,WSH,backup,15.6,7.6,False,-51.4,False,-8.3,53.8,Cold,False,interconference,negative,True,True
2,1382,Marcus Tagovailoa,QB,WSH,backup,7.8,2.3,False,-70.9,False,-8.3,53.8,Cold,False,interconference,negative,True,True
2,1383,Alvin Kamara,RB,WSH,starter,23.6,30.0,True,27.2,False,-8.3,53.8,Cold,False,interconference,negative,True,True
2,1384,Derrick Henry,RB,WSH,rb2,9.5,22.9,True,141.4,False,-8.3,53.8,Cold,False,interconference,negative,True,True
2,1385,Nick Chubb III,RB,WSH,depth,5.6,3.0,False,-46.0,False,-8.3,53.8,Cold,False,interconference,negative,True,True
2,1386,Aaron Jones,RB,WSH,depth,2.8,2.0,False,-28.2,False,-8.3,53.8,Cold,False,interconference,negative,True,True
2,1387,Christian McCaffrey,RB,WSH,depth,4.0,3.7,False,-7.4,False,-8.3,53.8,Cold,False,interconference,negative,True,True
2,1388,A.J. Brown,WR,WSH,starter,13.0,12.9,False,-1.1,False,-8.3,53.8,Cold,False,interconference,negative,True,True
2,1389,Tyler Metcalf,WR,WSH,wr2,6.7,4.6,False,-31.1,False,-8.3,53.8,Cold,False,interconference,negative,True,True
2,1390,DK Metcalf,WR,WSH,depth,5.2,8.7,True,67.9,False,-8.3,53.8,Cold,False,interconference,negative,True,True
2,1391,Mike Evans,WR,WSH,depth,4.5,4.5,False,0.2,False,-8.3,53.8,Cold,False,interconference,negative,True,True
2,1392,Keenan Allen,WR,WSH,depth,3.8,5.8,True,51.9,False,-8.3,53.8,Cold,False,interconference,negative,True,True
2,1393,A.J. Brown III,WR,WSH,depth,3.6,6.2,True,71.9,False,-8.3,53.8,Cold,False,interconference,negative,True,True
2,1394,Davante Adams,WR,WSH,depth,10.9,12.2,False,11.7,False,-8.3,53.8,Cold,False,interconference,negative,True,True
2,1395,Pat Freiermuth,TE,WSH,starter,9.1,9.4,False,3.2,False,-8.3,53.8,Cold,False,interconference,negative,True,True
2,1396,Brandon Njoku,TE,WSH,backup,3.9,1.4,False,-63.4,False,-8.3,53.8,Cold,False,interconference,negative,True,True
2,1397,Aaron Rodgers,QB,NO,starter,18.8,38.0,True,102.2,False,7.5,40.2,Rain,True,conference,positive,False,True
2,1398,Jalen Hurts III,QB,NO,backup,10.1,4.9,False,-51.0,False,7.5,40.2,Rain,True,conference,positive,False,True
2,1399,Justin Herbert,QB,NO,backup,11.8,19.9,True,68.9,False,7.5,40.2,Rain,True,conference,positive,False,True
2,1400,Saquon Barkley,RB,NO,starter,24.7,50.3,True,103.6,False,7.5,40.2,Rain,True,conference,positive,False,True
2,1401,Saquon Barkley,RB,NO,rb2,13.2,16.7,True,26.5,False,7.5,40.2,Rain,True,conference,positive,False,True
2,1402,Saquon Barkley,RB,NO,depth,3.6,3.4,False,-6.0,False,7.5,40.2,Rain,True,conference,positive,False,True
2,1403,A.J. Brown,WR,NO,starter,16.5,11.5,False,-30.3,False,7.5,40.2,Rain,True,conference,positive,False,True
2,1404,Marcus Metcalf,WR,NO,wr2,4.8,0.4,False,-92.6,False,7.5,40.2,Rain,True,conference,positive,False,True
2,1405,Tyreek Hill,WR,NO,depth,2.6,3.3,True,26.7,False,7.5,40.2,Rain,True,conference,positive,False,True
2,1406,CeeDee Lamb,WR,NO,depth,7.3,6.2,False,-15.3,False,7.5,40.2,Rain,True,conference,positive,False,True
2,1407,CeeDee Lamb,WR,NO,depth,10.4,10.8,False,4.2,False,7.5,40.2,Rain,True,conference,positive,False,True
2,1408,Tyreek Hill Jr.,WR,NO,depth,5.5,4.8,False,-11.9,False,7.5,40.2,Rain,True,conference,positive,False,True
2,1409,Mark Andrews,TE,NO,starter,10.1,6.8,False,-33.0,False,7.5,40.2,Rain,True,conference,positive,False,True
2,1410,Darren Waller,TE,NO,backup,6.5,2.9,False,-55.9,False,7.5,40.2,Rain,True,conference,positive,False,True
2,1411,Justin Herbert,QB,CHI,starter,19.9,4.1,False,-79.4,False,-9.8,51.9,None,False,divisional,negative,True,False
2,1412,Josh Allen,QB,CHI,backup,13.5,12.3,False,-9.2,False,-9.8,51.9,None,False,divisional,negative,True,False
2,1413,Joe Mixon,RB,CHI,starter,13.6,11.2,False,-17.9,False,-9.8,51.9,None,False,divisional,negative,True,False
2,1414,Dalvin Cook III,RB,CHI,rb2,8.0,6.0,False,-24.7,False,-9.8,51.9,None,False,divisional,negative,True,False
2,1415,Alvin Kamara,RB,CHI,depth,7.4,14.8,True,100.4,False,-9.8,51.9,None,False,divisional,negative,True,False
2,1416,Derrick Henry,RB,CHI,depth,3.9,8.0,True,104.0,False,-9.8,51.9,None,False,divisional,negative,True,False
2,1417,Nick Chubb,RB,CHI,depth,5.4,7.4,True,37.3,False,-9.8,51.9,None,False,divisional,negative,True,False
2,1418,DeAndre Hopkins,WR,CHI,starter,12.5,10.1,False,-19.1,False,-9.8,51.9,None,False,divisional,negative,True,False
2,1419,A.J. Brown Jr.,WR,CHI,wr2,7.4,0.0,False,-100.0,False,-9.8,51.9,None,False,divisional,negative,True,False
2,1420,Keenan Allen,WR,CHI,depth,5.9,4.5,False,-23.2,False,-9.8,51.9,None,False,divisional,negative,True,False
2,1421,A.J. Brown,WR,CHI,depth,7.9,10.1,True,27.9,False,-9.8,51.9,None,False,divisional,negative,True,False
2,1422,Cooper Kupp,WR,CHI,depth,2.8,4.0,True,44.4,False,-9.8,51.9,None,False,divisional,negative,True,False
2,1423,Brandon Diggs,WR,CHI,depth,6.5,11.4,True,75.0,False,-9.8,51.9,None,False,divisional,negative,True,False
2,1424,Pat Freiermuth,TE,CHI,starter,10.8,11.8,False,9.3,False,-9.8,51.9,None,False,divisional,negative,True,False
2,1425,Dallas Goedert,TE,CHI,backup,5.3,4.6,False,-13.4,False,-9.8,51.9,None,False,divisional,negative,True,False
2,1426,Lamar Jackson,QB,DEN,starter,19.1,15.7,False,-17.6,True,-12.6,43.7,None,False,divisional,negative,False,False
2,1427,Tua Tagovailoa,QB,DEN,backup,18.6,34.7,True,86.3,True,-12.6,43.7,None,False,divisional,negative,False,False
2,1428,Christian McCaffrey,RB,DEN,starter,14.5,13.8,False,-5.0,True,-12.6,43.7,None,False,divisional,negative,False,False
2,1429,Nick Chubb,RB,DEN,rb2,11.3,14.3,True,26.7,True,-12.6,43.7,None,False,divisional,negative,False,False
2,1430,Jordan Cook,RB,DEN,depth,4.2,4.2,False,-0.8,True,-12.6,43.7,None,False,divisional,negative,False,False
2,1431,Saquon Barkley,RB,DEN,depth,6.1,8.0,True,31.3,True,-12.6,43.7,None,False,divisional,negative,False,False
2,1432,A.J. Brown,WR,DEN,starter,13.4,25.2,True,87.9,True,-12.6,43.7,None,False,divisional,negative,False,False
2,1433,CeeDee Lamb,WR,DEN,wr2,5.6,10.9,True,94.8,True,-12.6,43.7,None,False,divisional,negative,False,False
2,1434,A.J. Brown,WR,DEN,depth,3.0,2.2,False,-27.2,True,-12.6,43.7,None,False,divisional,negative,False,False
2,1435,Davante Adams,WR,DEN,depth,6.4,5.8,False,-8.7,True,-12.6,43.7,None,False,divisional,negative,False,False
2,1436,Brandon Diggs,WR,DEN,depth,4.0,2.5,False,-37.4,True,-12.6,43.7,None,False,divisional,negative,False,False
2,1437,Dallas Goedert,TE,DEN,starter,9.6,11.9,True,24.3,True,-12.6,43.7,None,False,divisional,negative,False,False
2,1438,Kyle Pitts,TE,DEN,backup,2.2,1.9,False,-15.6,True,-12.6,43.7,None,False,divisional,negative,False,False
2,1439,Jalen Hurts,QB,CAR,starter,23.2,33.4,True,44.0,False,-7.2,45.1,Cold,False,conference,negative,False,True
2,1440,Josh Allen,QB,CAR,backup,7.1,3.7,False,-48.2,False,-7.2,45.1,Cold,False,conference,negative,False,True
2,1441,Nick Chubb,RB,CAR,starter,18.0,30.3,True,68.4,False,-7.2,45.1,Cold,False,conference,negative,False,True
2,1442,Derrick Henry,RB,CAR,rb2,9.5,13.7,True,44.1,False,-7.2,45.1,Cold,False,conference,negative,False,True
2,1443,Alvin Kamara,RB,CAR,depth,7.1,3.6,False,-49.5,False,-7.2,45.1,Cold,False,conference,negative,False,True
2,1444,Mike Evans,WR,CAR,starter,14.4,8.7,False,-39.6,False,-7.2,45.1,Cold,False,conference,negative,False,True
2,1445,Keenan Allen,WR,CAR,wr2,11.0,17.5,True,58.8,False,-7.2,45.1,Cold,False,conference,negative,False,True
2,1446,DeAndre Hopkins,WR,CAR,depth,3.4,4.6,True,35.1,False,-7.2,45.1,Cold,False,conference,negative,False,True
2,1447,A.J. Brown,WR,CAR,depth,4.5,4.0,False,-11.3,False,-7.2,45.1,Cold,False,conference,negative,False,True
2,1448,Stefon Diggs,WR,CAR,depth,6.2,1.9,False,-68.8,False,-7.2,45.1,Cold,False,conference,negative,False,True
2,1449,Davante Adams Jr.,WR,CAR,depth,9.2,22.4,True,143.0,False,-7.2,45.1,Cold,False,conference,negative,False,True
2,1450,Keenan Allen,WR,CAR,depth,1.8,3.9,True,116.1,False,-7.2,45.1,Cold,False,conference,negative,False,True
2,1451,Evan Engram,TE,CAR,starter,6.7,8.5,True,27.2,False,-7.2,45.1,Cold,False,conference,negative,False,True
2,1452,Brandon Njoku,TE,CAR,backup,3.8,3.0,False,-20.6,False,-7.2,45.1,Cold,False,conference,negative,False,True
2,1453,Dallas Goedert,TE,CAR,backup,4.4,1.0,False,-77.6,False,-7.2,45.1,Cold,False,conference,negative,False,True
2,1454,Josh Allen,QB,ARI,starter,26.7,31.9,False,19.6,True,-2.7,47.0,Cold,False,divisional,neutral,False,True
2,1455,Josh Allen,QB,ARI,backup,14.9,10.3,False,-30.6,True,-2.7,47.0,Cold,False,divisional,neutral,False,True
2,1456,Jonathan Taylor,RB,ARI,starter,17.6,8.9,False,-49.4,True,-2.7,47.0,Cold,False,divisional,neutral,False,True
2,1457,Austin Ekeler,RB,ARI,rb2,8.7,6.5,False,-24.7,True,-2.7,47.0,Cold,False,divisional,neutral,False,True
2,1458,Saquon Barkley,RB,ARI,depth,3.8,3.5,False,-9.1,True,-2.7,47.0,Cold,False,divisional,neutral,False,True
2,1459,Christian McCaffrey,RB,ARI,depth,2.3,0.9,False,-61.2,True,-2.7,47.0,Cold,False,divisional,neutral,False,True
2,1460,Derrick Henry,RB,ARI,depth,4.2,2.8,False,-34.5,True,-2.7,47.0,Cold,False,divisional,neutral,False,True
2,1461,DK Metcalf,WR,ARI,starter,17.2,17.1,False,-0.8,True,-2.7,47.0,Cold,False,divisional,neutral,False,True
2,1462,DK Metcalf,WR,ARI,wr2,13.8,19.0,True,37.6,True,-2.7,47.0,Cold,False,divisional,neutral,False,True
2,1463,A.J. Brown,WR,ARI,depth,2.8,3.6,True,29.8,True,-2.7,47.0,Cold,False,divisional,neutral,False,True
2,1464,Tyreek Hill,WR,ARI,depth,3.2,1.9,False,-41.2,True,-2.7,47.0,Cold,False,divisional,neutral,False,True
2,1465,A.J. Brown,WR,ARI,depth,2.6,1.4,False,-47.3,True,-2.7,47.0,Cold,False,divisional,neutral,False,True
2,1466,Cooper Kupp II,WR,ARI,depth,6.5,4.4,False,-32.2,True,-2.7,47.0,Cold,False,divisional,neutral,False,True
2,1467,Pat Freiermuth,TE,ARI,starter,11.9,3.1,False,-73.9,True,-2.7,47.0,Cold,False,divisional,neutral,False,True
2,1468,T.J. Hockenson III,TE,ARI,backup,6.1,1.9,False,-69.0,True,-2.7,47.0,Cold,False,divisional,neutral,False,True
2,1469,Mark Andrews,TE,ARI,backup,3.8,1.8,False,-53.5,True,-2.7,47.0,Cold,False,divisional,neutral,False,True
2,1470,Trevor Lawrence,QB,NE,starter,32.8,52.1,True,58.9,True,-12.9,38.4,Rain,False,divisional,negative,False,True
2,1471,DeShawn Jackson,QB,NE,backup,13.6,19.3,True,42.3,True,-12.9,38.4,Rain,False,divisional,negative,False,True
2,1472,Joe Mixon,RB,NE,starter,19.1,0.0,False,-100.0,True,-12.9,38.4,Rain,False,divisional,negative,False,True
2,1473,Derrick Henry,RB,NE,rb2,10.7,8.8,False,-17.6,True,-12.9,38.4,Rain,False,divisional,negative,False,True
2,1474,Christian McCaffrey,RB,NE,depth,5.5,3.4,False,-38.8,True,-12.9,38.4,Rain,False,divisional,negative,False,True
2,1475,Michael Taylor,RB,NE,depth,6.2,3.5,False,-43.2,True,-12.9,38.4,Rain,False,divisional,negative,False,True
2,1476,Saquon Barkley,RB,NE,depth,3.3,0.0,False,-98.8,True,-12.9,38.4,Rain,False,divisional,negative,False,True
2,1477,CeeDee Lamb,WR,NE,starter,18.4,14.3,False,-22.1,True,-12.9,38.4,Rain,False,divisional,negative,False,True
2,1478,Mike Evans,WR,NE,wr2,8.3,16.8,True,102.9,True,-12.9,38.4,Rain,False,divisional,negative,False,True
2,1479,DK Metcalf,WR,NE,depth,6.4,6.3,False,-1.1,True,-12.9,38.4,Rain,False,divisional,negative,False,True
2,1480,DeAndre Hopkins,WR,NE,depth,3.6,3.9,False,8.0,True,-12.9,38.4,Rain,False,divisional,negative,False,True
2,1481,Cooper Kupp,WR,NE,depth,2.3,1.8,False,-20.1,True,-12.9,38.4,Rain,False,divisional,negative,False,True
2,1482,Travis Kelce,TE,NE,starter,9.1,8.6,False,-5.0,True,-12.9,38.4,Rain,False,divisional,negative,False,True
2,1483,Travis Kelce,TE,NE,backup,3.3,2.7,False,-19.3,True,-12.9,38.4,Rain,False,divisional,negative,False,True
3,1000,Lamar Jackson,QB,KC,starter,18.0,19.1,False,6.3,True,-12.3,53.1,None,True,conference,negative,True,False
3,1001,Jalen Hurts,QB,KC,backup,10.7,16.9,True,57.9,True,-12.3,53.1,None,True,conference,negative,True,False
3,1002,Joe Mixon,RB,KC,starter,27.3,41.8,True,53.2,True,-12.3,53.1,None,True,conference,negative,True,False
3,1003,Marcus McCaffrey,RB,KC,rb2,8.8,4.0,False,-54.7,True,-12.3,53.1,None,True,conference,negative,True,False
3,1004,Brandon Mixon,RB,KC,depth,2.8,2.3,False,-18.2,True,-12.3,53.1,None,True,conference,negative,True,False
3,1005,Keenan Allen,WR,KC,starter,22.1,27.4,True,24.0,True,-12.3,53.1,None,True,conference,negative,True,False
3,1006,DeAndre Hopkins,WR,KC,wr2,10.0,9.4,False,-6.2,True,-12.3,53.1,None,True,conference,negative,True,False
3,1007,DeShawn Lamb,WR,KC,depth,6.5,2.3,False,-64.9,True,-12.3,53.1,None,True,conference,negative,True,False
3,1008,Keenan Allen,WR,KC,depth,6.6,6.8,False,3.0,True,-12.3,53.1,None,True,conference,negative,True,False
3,1009,Marcus Adams,WR,KC,depth,7.4,11.6,True,56.4,True,-12.3,53.1,None,True,conference,negative,True,False
3,1010,A.J. Brown,WR,KC,depth,3.5,3.9,False,10.5,True,-12.3,53.1,None,True,conference,negative,True,False
3,1011,Dallas Goedert,TE,KC,starter,10.3,6.6,False,-36.1,True,-12.3,53.1,None,True,conference,negative,True,False
3,1012,Jordan Njoku,TE,KC,backup,4.3,2.2,False,-48.8,True,-12.3,53.1,None,True,conference,negative,True,False
3,1013,Aaron Rodgers,QB,PHI,starter,22.0,0.0,False,-100.0,False,5.1,45.0,Rain,False,divisional,positive,False,True
3,1014,Aaron Rodgers,QB,PHI,backup,8.9,6.2,False,-30.9,False,5.1,45.0,Rain,False,divisional,positive,False,True
3,1015,Josh Allen III,QB,PHI,backup,15.3,1.7,False,-89.2,False,5.1,45.0,Rain,False,divisional,positive,False,True
3,1016,Nick Chubb,RB,PHI,starter,20.2,20.2,False,-0.1,False,5.1,45.0,Rain,False,divisional,positive,False,True
3,1017,Aaron Jones,RB,PHI,rb2,7.6,10.1,True,33.0,False,5.1,45.0,Rain,False,divisional,positive,False,True
3,1018,Jonathan Taylor,RB,PHI,depth,7.7,7.8,False,1.5,False,5.1,45.0,Rain,False,divisional,positive,False,True
3,1019,Dalvin Cook,RB,PHI,depth,2.6,3.6,True,36.7,False,5.1,45.0,Rain,False,divisional,positive,False,True
3,1020,DK Metcalf,WR,PHI,starter,11.9,6.4,False,-46.5,False,5.1,45.0,Rain,False,divisional,positive,False,True
3,1021,Stefon Diggs,WR,PHI,wr2,11.5,6.6,False,-42.4,False,5.1,45.0,Rain,False,divisional,positive,False,True
3,1022,Michael Diggs,WR,PHI,depth,6.0,6.5,False,8.7,False,5.1,45.0,Rain,False,divisional,positive,False,True
3,1023,Davante Adams,WR,PHI,depth,2.7,1.7,False,-35.6,False,5.1,45.0,Rain,False,divisional,positive,False,True
3,1024,Tyreek Hill,WR,PHI,depth,5.0,1.9,False,-61.1,False,5.1,45.0,Rain,False,divisional,positive,False,True
3,1025,DK Metcalf,WR,PHI,depth,3.6,3.5,False,-2.1,False,5.1,45.0,Rain,False,divisional,positive,False,True
3,1026,Davante Adams Sr.,WR,PHI,depth,5.1,1.7,False,-67.3,False,5.1,45.0,Rain,False,divisional,positive,False,True
3,1027,Travis Kelce,TE,PHI,starter,13.4,12.9,False,-3.7,False,5.1,45.0,Rain,False,divisional,positive,False,True
